,username,date,content,user_location,bulan
4,DeanAndre16,2021-06-26 01:10:28+00:00,"Vaksin dan prokes 5M guna mencegah covid-19 dan menekan lonjakan covid-19

Disiplin Atasi Pandemi https://t.co/W0QMomEkCQ",Kalimantan Utara,Juni
5,SuaraRakyat46,2021-06-25 00:54:10+00:00,"Vaksin COVID-19 masih efektif tangkal varian apha dan Delta

Damai Indonesiaku https://t.co/NrAKxLgTiP",Kalimantan Utara,Juni
6,Nia24943825,2021-06-25 00:52:13+00:00,"Jokowi Terbitkan Aturan Denda dan Pidana Warga Penolak Vaksin Corona 
Damai Indonesiaku
https://t.co/Qf2Nyfk7YV",Kalimantan Utara,Juni
7,Rianhidayat_77,2021-06-23 01:34:25+00:00,"Vaksin dilakukan untuk mewujudkan kekebalan kelompok cegah covid-19

Bersatu Lawan Covid19 https://t.co/Y4DWlfsMQY",Kalimantan Utara,Juni
8,stellacardosoma,2021-06-21 00:26:41+00:00,"Ayo vaksin dan terapkan selalu prokes 5M.
NKRI Selalu Dihati https://t.co/Y2djlIGha9",Kalimantan Utara,Juni
9,Arni80482757,2021-06-19 02:37:03+00:00,"Panglima TNI: TNI-Polri Dukung Program Satu Juta Vaksin Perhari Dengan Tetap Terapkan Prokes 5M

NKRI Damai
https://t.co/1EOh3btoua",Kalimantan Utara,Juni
10,lanagdua3,2021-06-19 01:56:02+00:00,"Patuhi protokol kesehatan lakukan vaksin untuk pencegahan. 
NKRI Damai https://t.co/fV9vTIw5Ad",Kalimantan Utara,Juni
11,Lanang224,2021-06-18 00:08:32+00:00,"Vaksin melindungi masyarakat dari pandemi virus corona. 
Tanah air Beta https://t.co/o3BOz2aXwP",Kalimantan Utara,Juni
12,TAnanstasia,2021-06-17 00:56:59+00:00,"Minimal kita memperketat prokes dan jangan lupa vaksin.
Bangsa Kuat https://t.co/2lgvL2dYW0",Kalimantan Utara,Juni
13,Arni80482757,2021-06-17 00:29:25+00:00,"Ayo vaksin

Bangsa Kuat https://t.co/Jp5gphG6Hc",Kalimantan Utara,Juni
14,_samaraporto,2021-06-17 00:21:34+00:00,"Yuk vaksin untuk mengurangi potensi terjangkit Covid-19
Bangsa Kuat https://t.co/n8QTtoOkqP",Kalimantan Utara,Juni
15,AliFarizal2,2021-06-14 01:59:22+00:00,"Ayo sukseskan vaksin

Jaga Nusantara https://t.co/5ggz4n2ytw",Kalimantan Utara,Juni
16,Cahaya39710020,2021-06-11 15:40:59+00:00,"Masyarakat harus waspada terhadap varian baru Covid-19 dengan melakukan pencegahan melalui vaksin dengan didukung disiplin protokol kesehatan 5M.
Tolak Provokasi https://t.co/iFYy0CIXBS",Kalimantan Utara,Juni
17,Cahaya39710020,2021-06-11 05:32:14+00:00,Ayo vaksin gaeess biar lebih kuat imunnya https://t.co/ynrJogSpSr,Kalimantan Utara,Juni
18,Cahaya39710020,2021-06-10 02:12:15+00:00,"Validasi WHO menunjukkan kalau pemerintah tidak salah dalam memilih vaksin.

Disiplin Prokes 5M https://t.co/xOamGTz7z6",Kalimantan Utara,Juni
19,Putra11445851,2021-06-08 09:12:23+00:00,"Kelangkaan vaksin menjadi salah satu alasan mengapa Arab Saudi belum memutuskan kuota jemaah haji untuk Indonesia.
Dana Haji Terjamin
@jokowi  @YaqutCQoumas  @Kemenag_RI https://t.co/MEJ29FczxM",Kalimantan Utara,Juni
20,Sulastr41465365,2021-06-08 09:00:18+00:00,"KJRI Jeddah mengungkapkan bahwa mutasi baru Covid-19 dan kelangkaan vaksin menjadi salah satu Kendala mekanisme pelaksanaan haji.
Dana Haji Terjamin
@jokowi  @YaqutCQoumas @Kemenag_RI https://t.co/h1RI51nsjm",Kalimantan Utara,Juni
21,NodeB15,2021-06-08 08:49:35+00:00,"Kuota haji bagi Indonesia belum diputuskan oleh Arab Saudi karena mutasi baru Covid-19 dan kelangkaan vaksin menjadi salah satu alasannya.
Dana Haji Terjamin
@jokowi  @YaqutCQoumas @Kemenag_RI https://t.co/fgIsqVF5wS",Kalimantan Utara,Juni
22,Dewi97797209,2021-06-08 07:51:15+00:00,"Masih tinggi covid-19 dan kelangkaan vaksin covid-19. Dana Haji Terjamin
Dana Haji Terjamin https://t.co/jtF5YwgPRZ",Kalimantan Utara,Juni
23,Budi50830998,2021-06-08 07:21:41+00:00,"Alasan belum mengumumkan mekanisme jamaah haji tahun ini, karena kelangkaan vaksin Covid-19. Dana Haji Terjamin https://t.co/dCUcDfPXAB",Kalimantan Utara,Juni
24,Sulastr41465365,2021-06-08 01:17:20+00:00,"Vaksin Covid-19 sudah tiba di Indonesia, pemerintah akan menjamin ketersediaan stok.
Percaya Kinerja Pemerintah https://t.co/RWDci2ca6F",Kalimantan Utara,Juni
25,SizeM17069422,2021-06-06 02:34:34+00:00,"Vaksin sinovac sudah mendapatkan izin dari WHO.
Restorasi Indonesia https://t.co/C10TGkhnxu",Kalimantan Utara,Juni
26,Cahaya39710020,2021-06-01 16:42:07+00:00,"Vaksin efektif lawan Covid-19. Dukung vaksinasi untuk memutus penyebaran Covid-19.
Indonesia Tangguh https://t.co/LMchwjixpn",Kalimantan Utara,Juni
